	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
SOST	0.5147235459555075	-0.09378009468748427	1.1232271865984993	5.630962891975309	-1.6817988359191007	0.0962716852492902	0.6329351221708653	-4.406323826009849	
SODE	0.399080697461699	-0.07933911927137022	0.8775005141947683	6.097032403604938	-1.6584972480134537	0.10089622540469186	0.6495194510427038	-4.414866004958421	
MIME	0.4656772074999077	-0.09688117659051454	1.02823559159033	5.994809853901234	-1.6458133221411189	0.10348828585355034	0.6526098026274909	-4.4194713048830945	
CO5A2	0.30548492464268834	-0.06662793648245163	0.6775977857678284	6.45810694237037	-1.6322184986986652	0.10632603089109917	0.6570948709069928	-4.42437236020674	
LEG3	-0.36184119209785615	-0.8055664569908283	0.08188407279511595	6.322559338469135	1.621313657991672	0.10864737366773063	0.658007079399255	-4.428277429208233	
THRB	0.4340396712747818	-0.10140504889784663	0.9694843914474103	6.606311827234568	-1.6116768894618556	0.11073258294097495	0.658007079399255	-4.431708919743417	
CCL18	-0.402019005644338	-0.9033585582765289	0.09932054698785286	6.342321299037037	1.5943284977139935	0.11456740215115556	0.6679495710322088	-4.437840207563181	
ITIH2	-0.3774757607940216	-0.8565839380723093	0.10163241648426602	6.455828444271605	1.5664577250225822	0.12095008112466792	0.6754636487536637	-4.44756553509379	
LTBP4	0.271450451853097	-0.07464245675958603	0.6175433604657801	6.279879214283951	-1.5594126797075352	0.1226075081593395	0.6754636487536637	-4.44999941535017	
HORN	0.2944540066424522	-0.08462367897102158	0.673531692255926	6.411611112012346	-1.5443738548664163	0.12620596187119257	0.6754636487536637	-4.455161826348654	
OLFL3	0.26294743039413115	-0.07620540065454057	0.6021002614428028	6.451731726444445	-1.5414756809642256	0.12690895656801415	0.6754636487536637	-4.4561514974208	
APOA1	-0.4664821548535262	-1.0718373885020591	0.13887307879500677	6.078527557827161	1.532102870024396	0.12920372177638473	0.6754636487536637	-4.459340626652077	
HSP7C	-0.1775750993443122	-0.40848515964862764	0.0533349609600032	6.459913903851852	1.5289821124740215	0.12997502113359213	0.6754636487536637	-4.460398569770958	
SULF1	0.2603068116650073	-0.07924021407966697	0.5998538374096816	6.482409927049383	-1.5242239985439967	0.13115799004925507	0.6754636487536637	-4.462007821351854	
TSP2	-0.3222293310360997	-0.7485924744284109	0.10413381235621161	6.349541312938271	1.5026180702838685	0.13663688897476847	0.6865953635813709	-4.469257986717615	
HRG	-0.2702119677781265	-0.6287874142781752	0.08836347872192218	6.863516310839506	1.4982601389566679	0.13776347100985437	0.6865953635813709	-4.470708961518992	
PGS1	0.3378900967088744	-0.11460788431880964	0.7903880777365584	6.219113367382716	-1.4846429159621752	0.1413307003188738	0.6931934348973334	-4.475218121189267	
TETN	0.29046818476074887	-0.10510635747787506	0.6860427269993727	6.501418658296296	-1.4599346947228269	0.14798736159686893	0.7145014802098828	-4.4833041005219885	
