	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
MMP7	0.6769942162958004	-0.048575672860882046	1.4025641054524827	5.7039448276952385	1.8494877934761034	0.06712408650046621	0.36043150116423844	-4.376646533925812	
HMCN1	-0.2643952667934974	-0.5479003392572134	0.019109805670218583	6.2570433875904765	-1.8485815098313856	0.0672560738183901	0.36043150116423844	-4.378176761383907	
S10AB	0.24001776906961628	-0.017727399569036822	0.4977629377082694	6.533798168819048	1.8458594263058299	0.06765380928001886	0.36043150116423844	-4.382768687285937	
FA9	-0.24826144729379326	-0.5201440527453635	0.023621158157776906	6.589283502152381	-1.8099793583850543	0.07308222568597943	0.3827526735079262	-4.442703471691377	
APOC3	-0.36283278623417387	-0.7621270603278483	0.036461487859500596	6.595755049066667	-1.8011886584425238	0.07446595596293745	0.3834996732091279	-4.45721954034415	
CO1A1	-0.4126146249000647	-0.8777873481666068	0.05255809836647746	6.32433525847619	-1.7582318333651616	0.08154329913926514	0.41306359727922837	-4.527199581651457	
APOB	0.38723909118726885	-0.06184609563375959	0.8363242780082973	6.290593187828572	1.709213146308556	0.09028589821158652	0.44376580723185804	-4.605112157115831	
ELNE	0.43389078411956794	-0.06959871691338237	0.9373802851525183	6.449386204038095	1.70818840332134	0.09047652380455358	0.44376580723185804	-4.606718763386078	
CD109	0.2855444601921359	-0.048315769201274006	0.6194046895855458	6.492218981619048	1.6953322115271723	0.09289607920446041	0.44559343362064113	-4.626797573117228	
KNG1	-0.3295089389687293	-0.7169692151849805	0.05795133724752183	6.7423891684	-1.6857213188818534	0.09473905298324688	0.44559343362064113	-4.641714259684267	
TRFL	0.47822287071501246	-0.08719603721698677	1.0436417786470118	6.2645857055142855	1.6765085668516408	0.09653345896359526	0.44559343362064113	-4.655937746141014	
S10AA	0.2558755809307886	-0.047775079671727394	0.5595262415333047	6.574228375133333	1.6703226630597017	0.09775371090180111	0.44559343362064113	-4.665446734415121	
SBSPO	-0.33575466003002824	-0.7345664476645496	0.06305712760449311	6.204487949723809	-1.6687828394959492	0.0980593963954809	0.44559343362064113	-4.667808585384355	
CFAH	0.20278039786232904	-0.03961644586535398	0.44517724159001204	6.72097539327619	1.658230017651099	0.10017523122181005	0.44665588247476756	-4.683939488006151	
IGHG3	0.2856883240062868	-0.05684023101679464	0.6282168790293683	6.617255733171429	1.653261190823214	0.10118418049590203	0.44665588247476756	-4.6915012137858	
CO4B	-0.3245991061227453	-0.7195278376297716	0.07032962538428095	6.688549877971429	-1.629199812897614	0.10618663551578505	0.45499018705047495	-4.727814308754957	
CD14	0.35323489489605153	-0.0797220685486355	0.7861918583407386	6.4171562809904765	1.6172033520022795	0.10875401570655507	0.45499018705047495	-4.745730499481112	
DEF1	0.37449683759158836	-0.08497468568075234	0.833968360863929	6.573781597809524	1.6156054768833528	0.10909970593648267	0.45499018705047495	-4.748107368889331	
CO4A2	-0.29048495116867024	-0.648054553298475	0.06708465096113453	6.162155902028571	-1.6103074765709182	0.11025220260068387	0.45499018705047495	-4.755972278017104	
TARSH	-0.2827541464181069	-0.6309879452524148	0.06547965241620085	6.090620999428571	-1.609473476506677	0.11043451142001819	0.45499018705047495	-4.757208119942458	
SODE	-0.3318152639710192	-0.7473469370700216	0.08371640912798323	6.0891186190285715	-1.58284354681519	0.11638366883539421	0.47319149565969487	-4.796348976660622	
TINAL	-0.33314598895347836	-0.7526596580547126	0.08636768014775587	5.952692729285714	-1.5741069447250828	0.11839013928203805	0.47509809140454234	-4.809054735986869	
ECM2	-0.27001654920923696	-0.6126065379078964	0.07257343948942252	6.348997710952381	-1.5622893683421684	0.12114784956170163	0.4799318655713565	-4.826134631839408	
COGA1	-0.31992364259725986	-0.7295390663501169	0.08969178115559717	6.082570111047619	-1.5481598381943245	0.12451167808537734	0.48701403200483034	-4.846394967937723	
CO8A1	-0.2778061533800564	-0.6394946317758481	0.08388232501573539	6.37513717007619	-1.52248474183072	0.130812797335792	0.5008534485617656	-4.882760935382333	
THIO	-0.18759344960387567	-0.43251335677632363	0.05732645756857227	6.438907177333333	-1.5182362120088195	0.13187923644007268	0.5008534485617656	-4.888722515504909	
FINC	0.15888308310401633	-0.049113346383313855	0.36687951259134655	6.483321100752381	1.5141452592397182	0.1329125656377501	0.5008534485617656	-4.89444793918991	
HS90A	0.1979852236478336	-0.06265032453914876	0.458620771834816	6.574056181914286	1.5057223324649915	0.13506010894610193	0.5016608111539618	-4.90618960568986	
CO4A1	-0.29421817348245793	-0.6842139935098679	0.09577764654495197	6.127221349485715	-1.495392868070047	0.1377307558389476	0.5016608111539618	-4.920503501352007	
PROS	-0.2608995186188695	-0.6082423213592205	0.0864432841214815	6.74542616287619	-1.4888835642008977	0.13943480285408974	0.5016608111539618	-4.929475246536397	
VTDB	0.21438560037094387	-0.07116747522446001	0.4999386759663478	6.707571611447619	1.4881768071672838	0.1396208082823324	0.5016608111539618	-4.9304471124768146	
TIMP1	0.30887291815307005	-0.10433864534926907	0.7220844816554092	6.464898500114286	1.4816755930050773	0.14134090275939462	0.5020038960075051	-4.9393662513189724	
KV315	-0.25613753194590844	-0.6024541947752243	0.09017913088340745	6.602244236504762	-1.4660392404103444	0.14554557731747092	0.5110634476261194	-4.960664897385345	
TRYB2	0.3108579311094994	-0.11301390948345641	0.7347297717024552	6.377311625028572	1.4536945052096915	0.14893320796471815	0.5157766794319221	-4.977326962200116	
ZPI	-0.23187060420802122	-0.5495366927508296	0.08579548433478715	6.792811473885714	-1.4468403114861514	0.15084030604414178	0.5157766794319221	-4.986519933049275	
SAMP	-0.26324974274891666	-0.6253917055720297	0.09889222007419635	6.329804295771429	-1.440903401552136	0.15250738514346457	0.5157766794319221	-4.994448933272527	
TAGL2	0.20129628738582186	-0.07633927065538679	0.4789318454270305	6.456076661190476	1.4371643641810088	0.1535645776949412	0.5157766794319221	-4.999426520304385	
CO3	-0.18611566004535232	-0.4466091051801422	0.07437778508943757	6.892815284809524	-1.4162237709577372	0.15959012658777444	0.5193486912493968	-5.027074047174227	
ALS	0.27435583002794034	-0.11495969164776026	0.663671351703641	6.611006746980952	1.3968772251497252	0.16531662186562468	0.5193486912493968	-5.052270279875038	
DERM	-0.24265792309883777	-0.5879015204078997	0.10258567421022413	6.444184209838095	-1.3932036555708713	0.1664214842572813	0.5193486912493968	-5.057016939880491	
APOD	0.27273300618744506	-0.11587257882821539	0.6613385912031056	6.462202373342857	1.391151485508634	0.16704114068726728	0.5193486912493968	-5.059663334881069	
S10A6	-0.1892379951940727	-0.45924557126656546	0.08076958087842007	6.3873937941714285	-1.3892427872012632	0.16761905207248431	0.5193486912493968	-5.0621213445322315	
S10A9	0.4363940246086243	-0.18746849598964999	1.0602565452068986	6.001333514942857	1.3865504050394388	0.16843683265996276	0.5193486912493968	-5.065583054256086	
HRG	0.220452652121664	-0.09520589622207551	0.5361112004654035	6.871696554219048	1.384342446138202	0.1691097383330077	0.5193486912493968	-5.068417095667607	
SCUB3	-0.25990065600166	-0.6323043531493664	0.11250304114604637	6.072316856638095	-1.383372550818208	0.16940597275252503	0.5193486912493968	-5.06966063708031	
CD59	-0.1775318506595125	-0.43212165806689307	0.07705795674786808	6.508014482180952	-1.3822322769813076	0.1697547502142041	0.5193486912493968	-5.071121554299853	
ITIH2	0.29671373724676436	-0.13092008423220308	0.7243475587257318	6.5113857236	1.3753441035932474	0.17187326465606823	0.5206748899875008	-5.079921999012024	
MMP2	0.2102675544729141	-0.09478273067992779	0.515317839625756	6.462521852028571	1.366301643217366	0.17468472401109184	0.5240541720332755	-5.091410496512524	
YBOX1	0.21740224531331542	-0.10522274593934539	0.5400272365659762	6.4074089792	1.3357087828523122	0.18445485081293606	0.540055176537934	-5.12973697779689	
FGL2	-0.2114064738032841	-0.527600631088975	0.10478768348240686	6.2931354897142855	-1.3252878120069045	0.18787487836156405	0.540055176537934	-5.142601011569022	
LAMB2	-0.17092575656488154	-0.4268047178727806	0.08495320474301751	6.1787934432952385	-1.3240936233548921	0.18826980644674085	0.540055176537934	-5.144068948111306	
CO4A	-0.18979699740089243	-0.47431580082549996	0.09472180602371513	6.835656142771429	-1.3222821227731358	0.18887006969777417	0.540055176537934	-5.146293264850391	
LRP1	0.159484675721149	-0.08209261167888432	0.4010619631211823	6.494618890333333	1.308605139337089	0.19344836010472705	0.540055176537934	-5.162992064685786	
NID1	-0.1856846438840099	-0.4669856109572912	0.09561632318927138	6.113730773628571	-1.3084300993912414	0.1935074846812706	0.540055176537934	-5.163204690676513	
CTHR1	-0.17768083907553062	-0.44720427851419714	0.0918426003631359	6.54347785167619	-1.3067419056324248	0.19407840960214892	0.540055176537934	-5.165253976069717	
CERU	0.26875443009367544	-0.14013280470753892	0.6776416648948898	6.605666756266666	1.3028602730534247	0.19539588016633605	0.540055176537934	-5.169956156923061	
CSPG2	-0.2541491876812408	-0.6411230712687412	0.13282469590625973	5.818898706780953	-1.3018256740171286	0.19574815460274628	0.540055176537934	-5.171207179384315	
ANXA5	0.137253211296285	-0.07316779473578894	0.34767421732835896	6.5372328838666665	1.292942418851815	0.1987922902205881	0.5436001564439091	-5.181909124310158	
PON1	0.3916329916015654	-0.2124327094898052	0.995698692692936	6.026325226790476	1.2851116341191202	0.201504739769456	0.5461838999014202	-5.191284326201732	
IGHG1	0.1853254336646804	-0.10402900866280618	0.474679875992167	6.900873337485714	1.2695524065836157	0.20697521940772678	0.556133415625979	-5.2097485792151685	
HORN	-0.20279474286053925	-0.5259188386380144	0.12032935291693583	6.426824889380953	-1.2440364623054336	0.2161816676196942	0.5734244399229966	-5.239556748076734	
SMOC2	-0.17911770874189553	-0.4651045594006465	0.10686914191685543	6.320837847666667	-1.24147569683148	0.21712187531064922	0.5734244399229966	-5.242515878460237	
PRG4	-0.19186416063243256	-0.5004625136848526	0.1167341924199875	6.807707147104762	-1.2323839010415076	0.22048409604022287	0.5773693701392277	-5.252974251495335	
VWA1	-0.19865051344020931	-0.523338052097529	0.12603702521711044	6.498753804752381	-1.2127459507785945	0.22787523601639764	0.5874717896777819	-5.27530928385026	
ITB2	0.18454696991412384	-0.11726459316986904	0.4863585329981167	6.507039653171429	1.2120395921951834	0.22814438434088616	0.5874717896777819	-5.276106162580662	
LOXL1	-0.17618951239706357	-0.46647292470799007	0.11409389991386296	6.384738977904762	-1.203105179101992	0.23156855560014297	0.5907696122909534	-5.286146588608907	
LAMA5	-0.13970685167651453	-0.3707179134446447	0.09130421009161566	6.153456938142857	-1.1987557185097626	0.23324884368769033	0.5907696122909534	-5.291008353414725	
SFRP3	0.1901079906540251	-0.12770304320256773	0.5079190245106179	6.4783901931142855	1.1857063966226011	0.23834262664168127	0.5987631840022725	-5.305491969668432	
IGKC	0.1713597354173455	-0.11657986662082004	0.45929933745551105	6.715359886447619	1.1796499269617104	0.2407336232208322	0.5998926578648156	-5.312161740684939	
ASPN	-0.27972836913440796	-0.7520508304394993	0.1925940921706834	6.244821333542857	-1.1739339882158082	0.2430058513789678	0.6007104646088084	-5.318426016278598	
C1QA	-0.1781358083454825	-0.48625212597817336	0.12998050928720836	6.622902548447619	-1.1459938639881888	0.2543326704461148	0.6237205965702339	-5.348620119821901	
PLMN	0.23511638526826673	-0.1758608203165194	0.6460935908530528	6.863964248419047	1.133994435835446	0.2593098109984253	0.6239869779044434	-5.361370047162786	
COFA1	0.1717847131031697	-0.12855847136797685	0.4721278975743163	6.282111033285714	1.1337374562577425	0.2594171444028834	0.6239869779044434	-5.361641668605091	
CLC11	0.18391659979334163	-0.13942732465186253	0.5072605242385457	6.295678718638095	1.1274621897741217	0.26204783975609375	0.6239869779044434	-5.368255850168549	
PLOD1	0.16035117645207134	-0.12184237031998299	0.44254472322412564	6.563864587438095	1.1263434421607208	0.2625187932931315	0.6239869779044434	-5.369431259188061	
APOE	0.17412807848597245	-0.135390991873167	0.4836471488451119	6.498695526409524	1.1151342569745826	0.26727019555606674	0.6292394885802117	-5.381145320402212	
ANXA4	-0.271435541624964	-0.755477256852999	0.212606173603071	6.535501197828571	-1.1115517440179794	0.2688013349274691	0.6292394885802117	-5.38486508898906	
OLFL3	-0.16502339789959328	-0.4684193169820088	0.13837252118282226	6.4800908924666665	-1.0781558720844047	0.2833683952806353	0.6555132560084493	-5.418978098296651	
PGS2	0.2880534150508686	-0.24359451437554452	0.8197013444772818	6.094994802038095	1.0739762165526205	0.2852290146064744	0.6555132560084493	-5.423175926475351	
PODN	-0.13936141027081198	-0.39783499678483225	0.11911217624320833	6.4657186002	-1.0687401517504358	0.28757170182942476	0.6555132560084493	-5.428412266267575	
APOA2	0.2012712260343626	-0.17473829785938094	0.5772807499281061	6.665325237304762	1.061032310297951	0.291044187631585	0.6555132560084493	-5.436074982140369	
CO5	0.16521968686192035	-0.1439546457464006	0.4743940194702413	6.687237228780952	1.0592637862652945	0.29184494757807006	0.6555132560084493	-5.43782550183886	
ANGI	-0.18475822983675394	-0.5311497533473266	0.16163329367381868	6.2363201334	-1.0572612109523	0.29275349297464726	0.6555132560084493	-5.439804241827501	
FA10	-0.18761537871466114	-0.5446870161581728	0.1694562587288506	6.674904388504762	-1.0414989621856456	0.29997183676132355	0.6668438673327265	-5.455250975214353	
SAA4	0.20699056710563463	-0.1974192457995988	0.611400380010868	6.365681153057143	1.0145527481886298	0.3125884725313037	0.6899274143726631	-5.481131629376454	
LG3BP	0.18871801809987077	-0.18867042615525964	0.5661064623550012	6.033263070190476	0.9912210845451829	0.32379507656580175	0.7095934656654804	-5.503003610650806	
GELS	0.12914749575606477	-0.1315433032666229	0.3898382947787524	6.209861219304762	0.9819877010500291	0.32830245341772235	0.7144046345498324	-5.511521509214011	
HV118	0.16776820164439463	-0.18048033168524483	0.5160167349740341	6.822026901628571	0.9549180785121844	0.3417534268336285	0.7384741880530854	-5.536042576009404	
HEMO	-0.13252434968065122	-0.40967334093547714	0.14462464157417473	6.84212268507619	-0.9478249613297015	0.3453363315821306	0.7410342115199887	-5.542356597388664	
APOA1	0.27034281080434486	-0.29814272135843933	0.838828342967129	6.183856870257143	0.9426298118684718	0.3479758758558872	0.7415485906170286	-5.546951778946543	
C1QB	-0.14609340930122475	-0.46672560621561376	0.17453878761316424	6.605558188428572	-0.9031694845780098	0.3684476729961196	0.7547008087773484	-5.581044310908563	
SLPI	-0.2039574810922546	-0.6532853514558454	0.2453703892713362	6.194931367123809	-0.8997503923363981	0.37025658035262954	0.7547008087773484	-5.583930796215923	
MMP12	0.2311809354348838	-0.2838360583064188	0.7461979291761864	6.318556104742857	0.8897668465383821	0.37557042049562306	0.7547008087773484	-5.592297491075943	
CEMIP	0.1825715536428572	-0.22442969473212915	0.5895728020178436	6.334272681361905	0.8891665825725562	0.37589143186732	0.7547008087773484	-5.5927976125247385	
PLIN2	0.13593253966735105	-0.1684356763951603	0.4403007557298624	6.596372898276191	0.8852580699905989	0.37798583865891777	0.7547008087773484	-5.596045938587892	
SULF1	-0.13223800539827063	-0.42902879330049004	0.16455278250394878	6.505293771838096	-0.8831849006131878	0.37909971528571185	0.7547008087773484	-5.59776321000818	
PGBM	-0.1379662525853169	-0.4489628754082836	0.1730303702376498	6.054031661533333	-0.8793524087611934	0.3811642293042454	0.7547008087773484	-5.6009273437522005	
F13B	0.20074897446815593	-0.2522064156110159	0.6537043645473277	6.695348566761905	0.8785038429099608	0.38162228538814913	0.7547008087773484	-5.601626093605929	
CAD13	0.18446090779478508	-0.2326537254662494	0.6015755410558196	6.131696610819048	0.8765862979202623	0.382658637368959	0.7547008087773484	-5.603202645049881	
PROP	-0.1310523942362093	-0.427484282676847	0.16537949420442843	6.465870526695238	-0.8763262100042892	0.38279933846936276	0.7547008087773484	-5.603416220684111	
VWF	-0.14721543690311326	-0.48030436961450507	0.18587349580827858	6.554482062647619	-0.8760702074631596	0.3829378608711673	0.7547008087773484	-5.603626380581553	
PPT1	0.11631254785412631	-0.14810840760857213	0.38073350331682476	6.486605754447619	0.8719196420227885	0.3851880659243918	0.7547008087773484	-5.607025260190827	
COIA1	-0.14466597617153742	-0.47403868490235546	0.1847067325592806	5.893509018714286	-0.8706118072717612	0.3858987954266053	0.7547008087773484	-5.608092945822873	
SAP	0.19011938925405966	-0.25195506344173013	0.6321938419498494	6.426698370733333	0.8524653883050421	0.39584390158675153	0.7669330525071683	-5.622744273231286	
PEDF	0.18986164043566098	-0.2528096273451472	0.6325329082164691	6.562929911466667	0.85016193656972	0.397117438191414	0.7669330525071683	-5.624582313099761	
HSPB1	0.13775444413172486	-0.18688584657219084	0.46239473483564053	5.986956125523809	0.8411025746059662	0.4021504560774152	0.7701795417057709	-5.631763667008482	
CRAC1	0.12693593319047763	-0.1733115003039407	0.427183366684896	6.473073070152381	0.838013545784474	0.4038754273530125	0.7701795417057709	-5.634194994939724	
VTNC	-0.11696284483430926	-0.3950425285204828	0.16111683885186434	6.642916789476191	-0.8337280715990617	0.4062759394758597	0.7701795417057709	-5.637553416311163	
ALBU	-0.12446409515544424	-0.42401536984880905	0.17508717953792055	6.8110803334190475	-0.8236044348043927	0.4119808990128919	0.772462328532443	-5.645419604598798	
AACT	0.1035716033737387	-0.14596417573084192	0.35310738247831935	6.796583568676191	0.8227229971948545	0.41247988416780934	0.772462328532443	-5.646100005291999	
ANT3	-0.09822058394343086	-0.34042297321515147	0.14398180532828975	6.8117785832571425	-0.8038404398658042	0.4232563664068174	0.7878687784319673	-5.66050314870092	
PLTP	0.2136633204782424	-0.3182735860915761	0.745600227048061	6.088870303209524	0.796187971764726	0.42767087463022524	0.7913191632379617	-5.666246246328678	
MFGM	0.13462369042854855	-0.20410741352948603	0.4733547943865831	5.992770379657143	0.7877931068360154	0.43254478527465046	0.7917302503382719	-5.672484098772717	
ANXA1	0.09655018203531235	-0.1466333431069358	0.33973370717756046	6.482023835238095	0.7869818376379875	0.4330175155571778	0.7917302503382719	-5.673083456258292	
S10A8	0.2474722993571741	-0.3925534025481394	0.8874980012624876	5.976792175447619	0.7664343157287824	0.4450913460199767	0.7985908106103794	-5.688060305707185	
FHR5	-0.1376454994215282	-0.49502490104547636	0.21973390220241995	6.6929574027714285	-0.763445888984041	0.4468634342679001	0.7985908106103794	-5.690205916796204	
LUM	0.157036411669257	-0.2514885384040755	0.5655613617425895	6.287462649990476	0.7619518707040701	0.4477508865485682	0.7985908106103794	-5.69127547539504	
CFAB	0.10174899538018152	-0.16332222717978961	0.3668202179401526	6.748104650161904	0.7608749935224403	0.4483911848544565	0.7985908106103794	-5.692045120702265	
APOC2	-0.16584916845504463	-0.600828495601085	0.26913015869099577	6.588995733257143	-0.7557713830541128	0.4514328912062886	0.7985908106103794	-5.6956780401495735	
CLUS	-0.09182637346661403	-0.33311382559074615	0.14946107865751806	6.575668988485714	-0.7543596627587094	0.45227634905118574	0.7985908106103794	-5.696678681062982	
A1AT	0.10464648866652594	-0.17459689109492776	0.3838898684279796	6.815097601514286	0.7428267538878323	0.4592006246746886	0.8011773143684577	-5.704784017694671	
