logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
0.136001749	-0.092277303	0.364280802	6.475577405	1.18141874	0.240128053	0.978201495	-4.572808322
0.026812166	-0.178542872	0.232167205	6.265794171	0.258911871	0.796214447	0.978201495	-4.84343065
-0.082205081	-0.296041829	0.131631666	6.655831633	-0.762327778	0.447588048	0.978201495	-4.738072017
-0.001518581	-0.268568959	0.265531797	6.338312087	-0.011276393	0.991024511	0.996488464	-4.857203368
0.114439427	-0.108447317	0.337326171	6.467700039	1.018161933	0.310961202	0.978201495	-4.645408596
0.130985395	-0.103826774	0.365797564	6.421098729	1.106184828	0.271196031	0.978201495	-4.607554438
0.173267242	-0.071712189	0.418246673	6.423220352	1.402530333	0.163731804	0.978201495	-4.458106505
0.094527099	-0.168837643	0.357891841	6.334724094	0.711744501	0.4782148	0.978201495	-4.753301503
0.210726224	-0.036011922	0.457464369	6.330503612	1.693587775	0.093333582	0.978201495	-4.279184021
-0.240522865	-0.444997812	-0.036047917	6.545682605	-2.332607594	0.021592258	0.978201495	-3.781357641
-0.014348155	-0.26884125	0.24014494	6.485305895	-0.111800947	0.911196501	0.988991241	-4.854655531
0.019499401	-0.323145517	0.362144319	6.221938753	0.112850218	0.910366614	0.988991241	-4.854606994
0.024620547	-0.148138714	0.197379808	6.465220736	0.282606261	0.778039764	0.978201495	-4.840791075
-0.116684321	-0.57049429	0.337125649	6.145489726	-0.509875203	0.611218076	0.978201495	-4.803794202
0.043255207	-0.201001936	0.287512351	6.537378992	0.351169304	0.726170978	0.978201495	-4.831855666
0.132211437	-0.397195274	0.661618148	6.551412657	0.495227788	0.621482943	0.978201495	-4.806814564
-0.043559765	-0.295702226	0.208582697	6.654746121	-0.34258233	0.732603373	0.978201495	-4.833080306
0.128457198	-0.18325495	0.440169346	6.568549196	0.817203353	0.415678372	0.978201495	-4.720389914
0.050307639	-0.174512054	0.275127332	6.620079179	0.443736352	0.658154051	0.978201495	-4.816738419
0.142582484	-0.175013516	0.460178485	6.488558376	0.890259414	0.375379217	0.978201495	-4.694983929
0.128851313	-0.079938116	0.337640743	6.571563425	1.2237868	0.223795031	0.978201495	-4.552277669
-0.065413777	-0.252740863	0.12191331	6.641320046	-0.692459006	0.490190737	0.978201495	-4.758836997
0.178281275	-0.054489462	0.411052012	6.363440236	1.51880764	0.131841886	0.978201495	-4.390377996
0.130810821	-0.181224627	0.442846269	6.485355302	0.831314126	0.407698731	0.978201495	-4.715648501
-0.04867251	-0.335170062	0.237825043	6.748547825	-0.336890096	0.736877913	0.978201495	-4.833875461
0.041050146	-0.196989192	0.279089485	6.731519736	0.341972669	0.733060794	0.978201495	-4.833166105
0.092421874	-0.12394069	0.308784439	6.559498539	0.847067606	0.398900418	0.978201495	-4.710261257
-0.109938769	-0.515559022	0.295681484	6.557334982	-0.537473011	0.592087871	0.978201495	-4.797866197
0.220851552	-0.166396348	0.608099451	6.630223517	1.130932817	0.260681819	0.978201495	-4.596367169
-0.034002936	-0.227172326	0.159166453	6.596119816	-0.349062772	0.727747163	0.978201495	-4.832158887
0.05910136	-0.141273388	0.259476108	6.479914913	0.584897691	0.559881981	0.978201495	-4.78695653
-0.059889553	-0.219292932	0.099513826	6.664242402	-0.745038938	0.457926763	0.978201495	-4.743392903
-0.007973183	-0.194652254	0.178705887	6.606529984	-0.084695735	0.932665938	0.989781317	-4.855752277
0.138948167	-0.255226646	0.53312298	6.471701137	0.699019634	0.486098434	0.978201495	-4.756970717
0.236238538	-0.17492298	0.647400057	6.585194872	1.139367185	0.257164692	0.978201495	-4.592500062
0.111922801	-0.292663174	0.516508776	6.517783168	0.548571408	0.584474073	0.978201495	-4.795394957
-0.016141714	-0.339383509	0.307100081	6.525789908	-0.099025616	0.921308347	0.989781317	-4.85521014
0.085330363	-0.214190754	0.38485148	6.536757597	0.564939016	0.573330535	0.978201495	-4.791659133
0.15634492	-0.138314022	0.451003861	6.545192805	1.052178859	0.295153461	0.978201495	-4.631138961
0.127051193	-0.170667886	0.424770273	6.389430619	0.846247704	0.399355453	0.978201495	-4.710544081
0.121820039	-0.199858237	0.443498316	6.532335007	0.750969717	0.454364926	0.978201495	-4.741581138
0.025196752	-0.349545464	0.399938968	6.501575275	0.133332912	0.89418748	0.988991241	-4.853568731
0.136206114	-0.231613564	0.504025792	6.519124915	0.734322888	0.464402611	0.978201495	-4.746630679
0.108336159	-0.219914505	0.436586824	6.658995822	0.654475274	0.51424887	0.978201495	-4.769301014
0.055000017	-0.301905482	0.411905515	6.624584968	0.305587092	0.760529206	0.978201495	-4.838010887
0.113481762	-0.20851768	0.435481205	6.628272499	0.69886996	0.486191587	0.978201495	-4.757013488
-0.122933165	-0.465127367	0.219261038	6.711251806	-0.712396598	0.477812715	0.978201495	-4.753111716
-0.597755548	-1.187683217	-0.007827879	6.360110697	-2.009325389	0.047090415	0.978201495	-4.050609501
-0.639167372	-1.353983379	0.075648635	6.051196654	-1.773151119	0.079127951	0.978201495	-4.224899684
-0.355084952	-0.876261969	0.166092065	6.48202303	-1.351053151	0.179607219	0.978201495	-4.486471318
-0.493434088	-1.260883932	0.274015756	5.647912098	-1.274983512	0.205153041	0.978201495	-4.526548454
0.046610386	-0.172810814	0.266031587	6.766313752	0.421239935	0.674448259	0.978201495	-4.820734541
-0.005303361	-0.229652971	0.219046248	6.64005156	-0.046876085	0.962701789	0.991808695	-4.856777014
-0.031996173	-0.250011912	0.186019565	6.628986837	-0.291028564	0.77160846	0.978201495	-4.83979731
-0.009443171	-0.170254156	0.151367815	6.635585424	-0.116446796	0.907522775	0.988991241	-4.854437184
-0.259865782	-0.467278483	-0.052453081	6.55098015	-2.484500985	0.014567046	0.978201495	-3.643188373
0.04968414	-0.184261071	0.28362935	6.643355026	0.421142467	0.674519201	0.978201495	-4.820751405
0.007280766	-0.318121265	0.332682798	6.686257825	0.044369267	0.964695047	0.991808695	-4.856824121
-0.013631489	-0.303508858	0.276245879	6.818352309	-0.093251199	0.925883215	0.989781317	-4.855438772
-0.042902734	-0.276387619	0.19058215	6.839471663	-0.36437756	0.716315108	0.978201495	-4.829913005
0.186015893	-0.167589061	0.539620847	6.436467507	1.043174909	0.2992835	0.978201495	-4.634960134
-0.095234333	-0.444243149	0.253774483	6.296661294	-0.541106274	0.589590273	0.978201495	-4.797062703
-0.039650375	-0.218855827	0.139555077	6.684968757	-0.438754417	0.661748652	0.978201495	-4.817641194
0.071916117	-0.11540687	0.259239103	6.540223477	0.761308324	0.448193923	0.978201495	-4.738389096
0.06112476	-0.722644574	0.844894094	5.649444209	0.154651566	0.877395426	0.988991241	-4.852304712
0.100986871	-0.402579035	0.604552777	6.226597528	0.397680248	0.691680108	0.978201495	-4.824697876
-0.142602067	-0.667990771	0.382786637	6.379617953	-0.538233235	0.591564866	0.978201495	-4.797698518
0.168397673	-0.153537834	0.490333179	6.554442279	1.037271939	0.302012276	0.978201495	-4.637448051
-0.01209375	-0.394159772	0.369972273	6.277258792	-0.062769401	0.950070483	0.990114989	-4.856418135
0.113330553	-0.054220381	0.280881486	6.633699564	1.341298927	0.182742075	0.978201495	-4.491733198
-0.074234531	-0.319263665	0.170794603	6.489312124	-0.600777509	0.549293864	0.978201495	-4.783099585
-0.104858849	-0.344096242	0.134378544	6.715784262	-0.869163434	0.386757063	0.978201495	-4.70253849
0.068542773	-0.149260163	0.286345708	6.662559519	0.624055712	0.533956026	0.978201495	-4.777261078
0.077250646	-0.114116818	0.26861811	6.474931347	0.800496508	0.425246087	0.978201495	-4.725900807
-0.368894166	-0.830269791	0.09248146	6.478785928	-1.585523057	0.115880332	0.978201495	-4.349253001
-0.031044807	-0.186740832	0.124651217	6.544502668	-0.395400183	0.693356584	0.978201495	-4.825069398
0.041632273	-0.191455436	0.274719981	6.614852628	0.354189897	0.723912911	0.978201495	-4.8314177
0.094341498	-0.148448376	0.337131371	6.606419208	0.770544315	0.442722131	0.978201495	-4.73550123
-0.015010158	-0.174143096	0.144122781	6.635263057	-0.187046935	0.851987854	0.988963134	-4.850025978
0.079539044	-0.11670784	0.275785927	6.630346936	0.803716748	0.423391828	0.978201495	-4.724847264
0.181497948	-0.010374266	0.373370161	6.620775324	1.875793625	0.063484983	0.978201495	-4.151544626
-0.038182248	-0.178558845	0.10219435	6.722489426	-0.539376723	0.590778596	0.978201495	-4.797445861
-0.058654891	-0.212695422	0.095385641	6.586893972	-0.755082913	0.451904002	0.978201495	-4.740316327
0.011546279	-0.177732403	0.20082496	6.62246757	0.12096668	0.903950581	0.988991241	-4.85421623
-0.128563975	-0.315678086	0.058550135	6.648273507	-1.362505225	0.175978654	0.978201495	-4.480247569
-0.028512784	-0.171346017	0.114320449	6.692031605	-0.395854678	0.693022283	0.978201495	-4.824995511
0.061717975	-0.259286908	0.382722857	6.494826142	0.381263694	0.703784534	0.978201495	-4.827325386
0.031552608	-0.18643653	0.249541745	6.529152816	0.287029034	0.774660562	0.978201495	-4.840272852
-0.032387368	-0.239024607	0.174249871	6.359500224	-0.310808215	0.756567829	0.978201495	-4.837349043
-0.068543721	-0.415356092	0.278268649	6.090713259	-0.391920988	0.695917685	0.978201495	-4.825632213
-0.011476994	-0.445018202	0.422064214	6.011133132	-0.052495635	0.958234367	0.991136987	-4.856662011
0.286956413	-0.188801079	0.762713905	6.456065423	1.196067588	0.234387078	0.978201495	-4.565788055
0.047548337	-0.414486727	0.509583402	6.482315416	0.204073127	0.838694733	0.988963134	-4.848655296
-0.130966596	-0.482726097	0.220792905	6.790075318	-0.738312336	0.461985714	0.978201495	-4.745430686
0.023702401	-0.159171921	0.206576722	6.406303675	0.257018882	0.797671451	0.978201495	-4.843631588
-0.034937922	-0.196632944	0.1267571	6.65842574	-0.428475353	0.669190243	0.978201495	-4.819471835
-0.067501593	-0.189665982	0.054662796	6.714755471	-1.095707954	0.275734776	0.978201495	-4.61221868
0.063801598	-0.246258058	0.373861254	6.209489008	0.408048435	0.684076063	0.978201495	-4.822981638
0.107519732	-0.028207021	0.243246486	6.555615144	1.570898536	0.119240491	0.978201495	-4.358408122
0.015048607	-0.147137932	0.177235146	6.588569116	0.183995379	0.854374972	0.988963134	-4.850259044
0.151754391	-0.174090006	0.477598788	6.104099695	0.923541535	0.357860541	0.978201495	-4.682706193
0.012773789	-0.386382394	0.411929972	6.017252064	0.063460326	0.949521631	0.990114989	-4.856400174
-0.282104428	-0.678754041	0.114545186	6.48309564	-1.410354502	0.161415773	0.978201495	-4.453707832
-0.133858104	-0.558988139	0.291271931	6.715667587	-0.624379021	0.533744555	0.978201495	-4.777178443
0.084135485	-0.160865009	0.329135979	6.579684177	0.680985184	0.497392687	0.978201495	-4.762059226
0.12900593	-0.388747505	0.646759366	6.488500622	0.494096876	0.622278635	0.978201495	-4.80704413
-0.083144242	-0.47760995	0.311321466	6.681327472	-0.417973113	0.676827591	0.978201495	-4.82129765
-0.14602668	-0.520966505	0.228913145	6.635996276	-0.772317831	0.441675877	0.978201495	-4.734942782
-0.200748237	-0.632877921	0.231381446	6.636594825	-0.921219374	0.359065652	0.978201495	-4.683577086
-0.107693506	-0.493274308	0.277887296	6.65672642	-0.553859407	0.580862686	0.978201495	-4.794199895
-0.02876204	-0.328270702	0.270746621	6.660168539	-0.190430158	0.849342892	0.988963134	-4.849763104
-0.143617209	-0.553583409	0.266348991	6.610414108	-0.694678492	0.488804195	0.978201495	-4.758207568
0.081041409	-0.111752097	0.273834916	6.520143774	0.833566023	0.406433906	0.978201495	-4.714884479
0.136495647	-0.267389742	0.540381036	6.603924078	0.670171695	0.504232139	0.978201495	-4.765047424
0.114096855	-0.221776493	0.449970204	6.464135437	0.673633309	0.502037232	0.978201495	-4.764095975
0.165027448	-0.046457879	0.376512775	6.548397204	1.547395627	0.124802321	0.978201495	-4.372956515
-0.294360254	-0.738396324	0.149675816	6.561645652	-1.314577943	0.191540348	0.978201495	-4.505962874
-0.104603423	-0.67507575	0.465868903	6.253099964	-0.363610771	0.716885989	0.978201495	-4.830027737
0.021257262	-0.382955386	0.42546991	5.959656738	0.104285241	0.917143625	0.988991241	-4.854989944
-0.065554942	-0.36436691	0.233257025	6.775404172	-0.43504369	0.664431197	0.978201495	-4.818307029
0.052028116	-0.14890129	0.252957522	6.457787673	0.513475847	0.60870647	0.978201495	-4.80303836
0.028084471	-0.214553158	0.2707221	6.665079851	0.229526864	0.818909764	0.98001219	-4.846383911
0.149042403	-0.069977874	0.36806268	6.487624297	1.34943181	0.180125464	0.978201495	-4.487348442
-0.01928909	-0.172627319	0.134049138	6.719021935	-0.24945185	0.803502775	0.978201495	-4.844420116
0.214303493	-0.076098672	0.504705658	6.710481367	1.463372271	0.146378143	0.978201495	-4.423296955
-0.106618793	-0.284941774	0.071704188	6.706248724	-1.185637343	0.238464543	0.978201495	-4.570795103
0.023928613	-0.188388354	0.236245581	6.628931649	0.223490079	0.82359204	0.98001219	-4.846946696
-0.095256502	-0.266168457	0.075655454	6.77639856	-1.105217131	0.271613063	0.978201495	-4.607987043
-0.033437738	-0.270289034	0.203413557	6.811694389	-0.279953919	0.780068323	0.978201495	-4.841098003
-0.452111118	-0.923258223	0.019035987	6.475057187	-1.902891747	0.059817155	0.978201495	-4.131561002
-0.544341768	-1.07634767	-0.012335865	6.409958346	-2.028993384	0.045011096	0.978201495	-4.03522485
-0.196824158	-0.584983875	0.191335558	6.664029054	-1.005526136	0.316974871	0.978201495	-4.65059347
-0.29979563	-0.762702321	0.163111061	6.657589259	-1.284272734	0.201897008	0.978201495	-4.521772569
-0.054886921	-0.43784058	0.328066738	6.525323984	-0.284215701	0.776809581	0.978201495	-4.840603423
0.198628518	-0.407376251	0.804633286	6.009921212	0.649966513	0.517145442	0.978201495	-4.770504455
0.117198444	-0.537809277	0.772206165	6.210225005	0.354814083	0.723446599	0.978201495	-4.831326731
-0.23906275	-0.788296508	0.310171008	6.409150184	-0.863137747	0.390045739	0.978201495	-4.704663818
-0.124617205	-0.528786885	0.279552475	6.638992198	-0.611420081	0.542254266	0.978201495	-4.780457498
0.054126776	-0.34088771	0.449141262	6.383742425	0.271721848	0.786373984	0.978201495	-4.842032227
-0.180708026	-0.578946109	0.217530057	6.738214064	-0.899829185	0.370287758	0.978201495	-4.691498659
0.177044211	-0.130575455	0.484663877	6.463258877	1.141282234	0.256370793	0.978201495	-4.591618178
-0.057855889	-0.26639293	0.150681152	6.79597068	-0.550160978	0.583387378	0.978201495	-4.795036916
0.0179238	-0.139404109	0.175251709	6.625038607	0.225917433	0.821708549	0.98001219	-4.846722204
-0.047690104	-0.240355042	0.144974834	6.549507599	-0.490852499	0.624563809	0.978201495	-4.807699821
0.033786565	-0.218126532	0.285699663	6.299820159	0.265961467	0.790794858	0.978201495	-4.842669405
0.042864773	-0.174148138	0.259877684	6.654696802	0.3916881	0.696089245	0.978201495	-4.825669709
-0.100897589	-0.282057646	0.080262468	6.631118072	-1.104444161	0.271946497	0.978201495	-4.608332334
0.444214432	-0.060494024	0.948922889	6.253036656	1.745329804	0.083877837	0.978201495	-4.244139295
0.013581924	-0.222070439	0.249234286	6.575327174	0.114291756	0.909226638	0.988991241	-4.854539572
-0.049665117	-0.247662112	0.148331877	6.567973051	-0.497414326	0.619945804	0.978201495	-4.806369237
0.183088378	-0.098645077	0.464821833	6.215156116	1.288687979	0.200362856	0.978201495	-4.519491
0.010751481	-0.191248641	0.212751604	6.573036896	0.105546075	0.916145598	0.988991241	-4.854935466
-0.012314646	-0.396312425	0.371683133	6.070476219	-0.063594366	0.949415157	0.990114989	-4.856396667
0.126306127	-0.131329023	0.383941278	6.240758489	0.972175621	0.333216458	0.978201495	-4.663976573
0.409009235	-0.118489405	0.936507876	6.222370185	1.537578125	0.127185508	0.978201495	-4.378973322
0.090137537	-0.176833575	0.35710865	6.339250848	0.669525063	0.504642719	0.978201495	-4.765224619
-0.038586128	-0.270116872	0.192944616	6.549897929	-0.330482112	0.741699836	0.978201495	-4.834754713
0.220778218	-0.077631301	0.519187737	6.601040339	1.467131269	0.14535468	0.978201495	-4.421100902
0.239723177	-0.123591875	0.603038229	6.104664025	1.308434709	0.193607081	0.978201495	-4.509195959
0.190971568	-0.16768777	0.549630906	6.039223105	1.055873751	0.293469904	0.978201495	-4.629561707
0.079981822	-0.242495455	0.402459099	6.66140899	0.491832923	0.623872861	0.978201495	-4.807502129
-0.070872415	-0.266931177	0.125186348	6.404222018	-0.716830366	0.475083815	0.978201495	-4.751816765
-0.019568682	-0.266248609	0.227111245	6.66072294	-0.157308861	0.875306113	0.988991241	-4.852134048
0.06723185	-0.186542431	0.321006131	6.315193053	0.525355008	0.6004535	0.978201495	-4.800507291
0.07050411	-0.245305073	0.386313292	6.613838503	0.442705688	0.658897049	0.978201495	-4.816926017
0.260764503	-0.162550991	0.684079997	6.339428419	1.221545728	0.224638267	0.978201495	-4.553380957
0.024315358	-0.182804549	0.231435265	6.356838449	0.232800677	0.81637324	0.98001219	-4.846072444
-0.183944137	-0.428464322	0.060576049	6.647083848	-1.491752088	0.138788066	0.978201495	-4.406586963
-0.122217839	-0.526646657	0.28221098	6.683850821	-0.599263639	0.550298925	0.978201495	-4.783471686
-0.258418604	-0.515566094	-0.001271114	6.699370553	-1.992814659	0.048898707	0.978201495	-4.063422573
-0.145444971	-0.42697912	0.136089178	6.806027084	-1.02445539	0.307994671	0.978201495	-4.642802792
-0.227644637	-0.488604018	0.033314743	6.567966764	-1.729855925	0.086619453	0.978201495	-4.254720424
0.056546498	-0.215083446	0.328176442	6.541406468	0.412813121	0.680592445	0.978201495	-4.822178205
0.126929864	-0.127662156	0.381521885	6.654101804	0.988654279	0.325124452	0.978201495	-4.657418654
-0.130336951	-0.444753992	0.18408009	6.472694293	-0.822028551	0.412939252	0.978201495	-4.718777525
-0.12745286	-0.425480921	0.1705752	6.448236669	-0.848042957	0.398359522	0.978201495	-4.709924462
0.035746489	-0.279620043	0.35111302	6.44184857	0.224772516	0.822596811	0.98001219	-4.846828392
-0.036779079	-0.226746493	0.153188335	6.709210297	-0.383925677	0.701816493	0.978201495	-4.826906818
-0.205057004	-0.392755138	-0.01735887	6.540342091	-2.166407126	0.032561324	0.978201495	-3.92409592
0.077088705	-0.259242282	0.413419692	6.534214863	0.45451612	0.65040363	0.978201495	-4.814750346
-0.118724142	-0.420287418	0.182839135	6.47432641	-0.780703286	0.436748519	0.978201495	-4.732285286
-0.00865716	-0.346509258	0.329194938	6.522953416	-0.050812932	0.959571946	0.991512372	-4.856697811
0.00875848	-0.294917095	0.312434056	6.418482167	0.05719319	0.954500926	0.990433019	-4.856555896
-0.075843449	-0.390231067	0.238544169	6.443983549	-0.478385563	0.633378858	0.978201495	-4.810179497
-0.097242626	-0.251743985	0.057258734	6.66833255	-1.248101181	0.214793665	0.978201495	-4.540183599
-0.132039038	-0.31738367	0.053305594	6.470151328	-1.4126929	0.160728478	0.978201495	-4.452388742
-0.251799859	-0.441142008	-0.06245771	6.64176212	-2.637142529	0.00964119	0.978201495	-3.497177995
0.065959678	-0.12643593	0.258355286	6.63933464	0.679843257	0.498112573	0.978201495	-4.762377013
0.191354085	-0.054954177	0.437662347	6.495257079	1.540579737	0.126453087	0.978201495	-4.377137513
-0.076810351	-0.460395803	0.306775101	6.624428997	-0.3970846	0.692117926	0.978201495	-4.824795138
-0.082958751	-0.324987304	0.159069801	6.572757146	-0.679705879	0.498199216	0.978201495	-4.762415209
0.053374169	-0.134384817	0.241133156	6.659225667	0.563710105	0.574163654	0.978201495	-4.791943403
0.01994011	-0.136173009	0.176053229	6.493323835	0.253287387	0.800545615	0.978201495	-4.84402337
-0.231948231	-0.539979105	0.076082642	6.835014852	-1.493214642	0.138405403	0.978201495	-4.405717694
-0.067175441	-0.379743141	0.245392259	6.497700765	-0.42617881	0.670857387	0.978201495	-4.819874938
0.040905888	-0.214837986	0.296649761	6.55676764	0.317180154	0.751742091	0.978201495	-4.836526172
0.026993706	-0.161765233	0.215752645	6.533816225	0.283583141	0.777293013	0.978201495	-4.840677303
0.110458852	-0.180330492	0.401248196	6.399073493	0.75326443	0.452991056	0.978201495	-4.740876349
-0.153433747	-0.432198975	0.125331481	6.27121934	-1.091459719	0.277590075	0.978201495	-4.614097781
-0.055268816	-0.256686137	0.146148505	6.688808984	-0.544137641	0.587510212	0.978201495	-4.796388212
-0.054470343	-0.453089593	0.344148907	6.617013827	-0.270973777	0.786947709	0.978201495	-4.842115743
-0.406614515	-0.840046552	0.026817521	6.76461709	-1.860318444	0.065662907	0.978201495	-4.162841729
-0.084482457	-0.272902371	0.103937457	6.679511983	-0.889129783	0.375983103	0.978201495	-4.695392936
-0.271195115	-0.719462133	0.177071902	6.612800843	-1.199694035	0.232981207	0.978201495	-4.564037345
-0.102791655	-0.308624244	0.103040935	6.485694429	-0.990305387	0.324320869	0.978201495	-4.656755675
0.045068963	-0.149366943	0.239504868	6.396696957	0.45964921	0.646726419	0.978201495	-4.813787004
-0.06250427	-0.463455142	0.338446601	6.722785448	-0.30913199	0.757838915	0.978201495	-4.837562745
-0.012012767	-0.340108707	0.316083173	6.695426872	-0.072605181	0.942259605	0.98978507	-4.856143928
-0.027417783	-0.390711832	0.335876265	6.640388805	-0.149657842	0.881324103	0.988991241	-4.852617571
-0.074011065	-0.512115116	0.364092986	6.600499353	-0.335000001	0.738299102	0.978201495	-4.834136554
-0.078515154	-0.452408474	0.295378165	6.670429614	-0.416419641	0.677960185	0.978201495	-4.821563896
-0.021458665	-0.394296954	0.351379625	6.746725787	-0.114132048	0.909352927	0.988991241	-4.854547084
-0.1184672	-0.51863473	0.281700331	6.683498446	-0.58705893	0.558435057	0.978201495	-4.78643761
-0.025542223	-0.427873545	0.3767891	6.51460647	-0.125892617	0.900059718	0.988991241	-4.853965849
-0.145737494	-0.562942963	0.271467976	6.663250508	-0.692702452	0.490038549	0.978201495	-4.758768055
-0.169156895	-0.552276349	0.213962558	6.660525553	-0.875549941	0.383290257	0.978201495	-4.700270127
0.057585848	-0.282118232	0.397289929	6.454682074	0.336155661	0.737430038	0.978201495	-4.833977088
0.125361329	-0.138473177	0.389195835	6.495369395	0.942231056	0.348255608	0.978201495	-4.675619225
0.026679601	-0.281863946	0.335223149	6.327480918	0.171470057	0.864187008	0.988991241	-4.851175559
0.086698133	-0.190644226	0.364040493	6.465489187	0.619896184	0.536680528	0.978201495	-4.778320443
0.087604509	-0.183553614	0.358762632	6.357598726	0.640662439	0.523149657	0.978201495	-4.772961861
0.127036306	-0.130563433	0.384636044	6.378242348	0.977930205	0.330375753	0.978201495	-4.661698614
0.10855213	-0.097803559	0.314907818	6.566447098	1.043151353	0.299294356	0.978201495	-4.634970089
0.101541146	-0.121486256	0.324568548	6.445365694	0.902836807	0.368696625	0.978201495	-4.690395789
0.029384039	-0.21773198	0.276500058	6.318443916	0.235795773	0.814054372	0.98001219	-4.845783636
-0.166736101	-0.556515912	0.22304371	6.70986636	-0.848273156	0.398231928	0.978201495	-4.709844917
0.036243035	-0.130677346	0.203163417	6.601326278	0.430566876	0.667673369	0.978201495	-4.819102844
0.036917952	-0.144019052	0.217854956	6.622648271	0.404609084	0.686594936	0.978201495	-4.823555823
0.142540086	-0.155941941	0.441022114	6.383098713	0.946987516	0.345837944	0.978201495	-4.673793543
0.04425252	-0.274324683	0.362829724	6.499322175	0.275453779	0.783513584	0.978201495	-4.841612152
0.10050934	-0.12532192	0.3263406	6.384917444	0.882567205	0.379503394	0.978201495	-4.697759032
0.153393639	-0.092578262	0.399365541	6.51458164	1.236651348	0.218998953	0.978201495	-4.545907063
0.176516911	-0.209937879	0.5629717	6.262132752	0.90575981	0.367154399	0.978201495	-4.689320509
-0.05224764	-0.271784669	0.167289389	6.619006312	-0.471937317	0.637959156	0.978201495	-4.8114372
-0.01866882	-0.25496394	0.217626299	6.192776926	-0.156670616	0.875807857	0.988991241	-4.852175304
0.175991675	-0.12637523	0.478358579	6.501335312	1.154205907	0.251058318	0.978201495	-4.585629619
0.059845275	-0.187746055	0.307436604	6.567569369	0.479313715	0.632720743	0.978201495	-4.80999707
0.090039138	-0.082024974	0.26210325	6.55317748	1.037687186	0.301819771	0.978201495	-4.637273484
-0.153062457	-0.359682732	0.053557817	6.45263171	-1.468997881	0.144848527	0.978201495	-4.420008446
0.060248312	-0.28177186	0.402268483	6.370948412	0.349316084	0.727557563	0.978201495	-4.83212252
-0.098274785	-0.317425044	0.120875475	6.656055726	-0.889253398	0.37591699	0.978201495	-4.695348203
0.113168771	-0.164221271	0.390558814	6.340354841	0.809023536	0.4203466	0.978201495	-4.723102034
0.070211265	-0.298238268	0.438660798	5.973880133	0.377880264	0.706288855	0.978201495	-4.827853209
0.174774049	-0.108344567	0.457892665	6.417968227	1.224148044	0.223659322	0.978201495	-4.552099646
0.024628987	-0.288096895	0.337354868	6.148965271	0.156173787	0.876198464	0.988991241	-4.852207303
0.178884737	-0.087557116	0.445326589	6.548482195	1.331362328	0.185977672	0.978201495	-4.497056375
0.161273964	-0.025669269	0.348217197	6.364009838	1.710723942	0.090110233	0.978201495	-4.267684277
0.077344914	-0.130039319	0.284729146	6.520628059	0.739573683	0.461223046	0.978201495	-4.745049953
0.062317513	-0.271592311	0.396227336	6.513192461	0.370089135	0.712067877	0.978201495	-4.829050829
-0.048519504	-0.352941519	0.255902511	6.233571926	-0.316057222	0.752591827	0.978201495	-4.836672395
0.052692991	-0.263941202	0.369327183	6.194303388	0.330004954	0.742059306	0.978201495	-4.834819512
0.090193695	-0.242942087	0.423329478	6.176653498	0.536883826	0.592493355	0.978201495	-4.79799599
-0.034256945	-0.278627043	0.210113153	6.520484875	-0.277987961	0.781572906	0.978201495	-4.841323639
0.063228977	-0.160823769	0.287281724	6.209017027	0.559617525	0.576942332	0.978201495	-4.792885671
-0.075420896	-0.527870031	0.377028239	6.22401841	-0.330557752	0.741642857	0.978201495	-4.834744433
-0.129190586	-0.472920467	0.214539295	6.846414231	-0.745313523	0.457761505	0.978201495	-4.743309333
-0.227877219	-0.617737114	0.161982676	6.60224561	-1.159091635	0.249070406	0.978201495	-4.583348817
-0.277274583	-0.705037592	0.150488426	6.58610467	-1.285382128	0.201510716	0.978201495	-4.521199992
-0.15474083	-0.561519214	0.252037554	6.645396392	-0.754349276	0.452342377	0.978201495	-4.740542419
-0.056968716	-0.47170633	0.357768898	6.610064699	-0.272388287	0.785862965	0.978201495	-4.84195763
-0.072995369	-0.496972306	0.350981567	6.538304739	-0.341411779	0.733481707	0.978201495	-4.833244906
-0.249203986	-0.656753225	0.158345252	6.653962143	-1.212551858	0.228045512	0.978201495	-4.557789245
-0.183337653	-0.609408106	0.242732801	6.643372109	-0.853288064	0.395458465	0.978201495	-4.708106792
0.167222834	-0.119918169	0.454363837	6.607064395	1.154850561	0.250795379	0.978201495	-4.585329205
0.123133927	-0.164784015	0.411051868	6.478137576	0.848075315	0.398341586	0.978201495	-4.709913282
-0.219282822	-0.660859556	0.222293911	6.451482591	-0.984745153	0.327032234	0.978201495	-4.658984027
0.096168201	-0.182197415	0.374533816	6.583891171	0.685080055	0.494815854	0.978201495	-4.760915341
-0.132273004	-0.333899123	0.069353115	6.538783889	-1.300917774	0.196158505	0.978201495	-4.513132459
0.22147201	-0.020542075	0.463486094	6.425605298	1.814694935	0.072450218	0.978201495	-4.195657873
0.164950537	-0.19251625	0.522417324	6.506389855	0.915047123	0.362281373	0.978201495	-4.685881516
0.023013361	-0.2841755	0.330202221	6.284914379	0.148559354	0.882188711	0.988991241	-4.852685016
-0.038773745	-0.239176713	0.161629222	6.387718281	-0.38367105	0.702004656	0.978201495	-4.826946981
-0.215732086	-0.577910218	0.146446045	6.533737705	-1.18118505	0.240220446	0.978201495	-4.572919643
