	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
FBLN1	0.17744537343206343	-0.34077723392920845	0.6956679807933354	6.508454010317073	0.6891585895440485	0.4941703587885151	0.8755347202822846	-4.632714400154661	
HDGR2	-0.1560320710746765	-0.6144374812566646	0.30237333910731157	6.314561635170731	-0.685070058329388	0.4967227593487562	0.8755347202822846	-4.633073740494007	
CO5	-0.1451595748112814	-0.5716772848104719	0.28135813518790903	6.770529681170732	-0.6849824851543256	0.4967775090770029	0.8755347202822846	-4.633081414780357	
FMOD	-0.16843109546891658	-0.6644816616348105	0.3276194706969773	5.829410356146341	-0.6833877219728817	0.4977751172372499	0.8755347202822846	-4.633221003254955	
B2MG	-0.1804640774830686	-0.7143988495929395	0.35347069462680236	6.210223669804878	-0.6802576102563851	0.499736364415883	0.8755347202822846	-4.6334940690207285	
GELS	0.13738887390487195	-0.2747280044810563	0.5495057522908001	6.546747628317073	0.6709683126061557	0.5055816562089371	0.8755347202822846	-4.634297342627492	
HDGF	-0.1616424022307502	-0.6501798636172064	0.32689505915570594	6.550426612829268	-0.6659295287708674	0.5087677979174381	0.8755347202822846	-4.634728608209817	
MMP2	-0.12798163864542936	-0.5181015245987192	0.2621382473078605	6.3553746807073175	-0.6602682682380856	0.5123604719384833	0.8755347202822846	-4.635209410507821	
ITIH4	-0.16260479109100115	-0.6642332075375681	0.33902362535556585	6.93818129402439	-0.6524121724599408	0.517368549392014	0.8755347202822846	-4.635870052741009	
A1AG1	-0.23736911530960572	-0.971545679938955	0.49680744931974363	6.6564184893170735	-0.6507205795987202	0.5184503149572284	0.8755347202822846	-4.636011304627616	
LAMB1	-0.18628895973464285	-0.7642032401162059	0.3916253206469201	6.374917564829269	-0.6487756472378038	0.5196955804565891	0.8755347202822846	-4.636173273129887	
APOA1	-0.16685951433753377	-0.6860507095534967	0.35233168087842914	6.556087526951219	-0.6468364792358946	0.5209387400320264	0.8755347202822846	-4.636334295219844	
CPXM2	-0.15926240668268127	-0.65724534886874	0.3387205355033774	5.937366768560976	-0.643679467067715	0.5229660120857528	0.8755347202822846	-4.636595446481448	
VINC	0.16690734489435632	-0.35654553146285717	0.6903602212515698	6.000711542073171	0.6417541801393122	0.5242043835524888	0.8755347202822846	-4.6367541018515155	
COMP	-0.17644661581143906	-0.7315827346478395	0.3786895030249614	6.382985592853658	-0.6397122932436202	0.5255194477333072	0.8755347202822846	-4.636921863628212	
IGKC	-0.21951939882955326	-0.9123092028299535	0.47327040517084695	6.646791836048781	-0.6377379559338276	0.5267926623303467	0.8755347202822846	-4.637083583834153	
ANT3	-0.12323872169841392	-0.5155583076678393	0.26908086427101147	6.615156853121952	-0.6322342845978535	0.5303504481836769	0.8755347202822846	-4.637531842488494	
PROZ	-0.2433734891210028	-1.0245592321542187	0.5378122539122131	6.459726217878049	-0.6270321483319924	0.5337248589905672	0.8755347202822846	-4.637952084550091	
PLF4	0.264757289213854	-0.5902726514479616	1.1197872298756697	6.021436104146342	0.6232143593335838	0.536208410039499	0.8755347202822846	-4.638258356065218	
FBLN5	0.15755517263924534	-0.36458982411832364	0.6797001693968143	5.661148063731707	0.6073127420746739	0.5466169687554627	0.8755347202822846	-4.639514513522895	
C1QBP	0.17477898988858062	-0.40461556667468523	0.7541735464518465	6.331865344951219	0.6071355492109413	0.5467335318722758	0.8755347202822846	-4.639528333573325	
CFAB	-0.14675786030033938	-0.6338311497431662	0.34031542914248747	6.829799239292683	-0.606426128957379	0.5472003384326107	0.8755347202822846	-4.639583625179985	
LEG1	0.16123820641558587	-0.3747234744725161	0.6971998873036878	6.381889006756097	0.6054873388528444	0.5478183859062477	0.8755347202822846	-4.639656697239308	
PROC	-0.2491082802927321	-1.0843040930277525	0.5860875324422884	6.271911421292683	-0.6003032622486824	0.5512377002269837	0.8755347202822846	-4.640058228242656	
TINAL	-0.1858569169782829	-0.8091876436912964	0.4374738097347306	6.3177094491707315	-0.600110245221817	0.5513652194182742	0.8755347202822846	-4.640073113587758	
MFAP4	-0.1975865580507687	-0.8724173679258942	0.47724425182435687	5.847875433585366	-0.589295794393861	0.5585337615370733	0.8819245740668334	-4.640899687015295	
APOC2	-0.22446127881107475	-0.9982719022963853	0.5493493446742359	6.428877888195122	-0.583818151183796	0.562182475811385	0.8819245740668334	-4.641312781427969	
CO6A3	-0.1385324436636853	-0.6251054113603115	0.34804052403294083	6.5181304424634146	-0.573026050360383	0.5694058179831964	0.8819245740668334	-4.642115681584735	
THIO	0.13917668501156233	-0.3524999078562389	0.6308532778793636	6.4733602499756095	0.5697151949836453	0.571630969348724	0.8819245740668334	-4.642359076217902	
OLFL1	-0.13937951399477733	-0.6328139305001086	0.3540549025105539	6.607368965707317	-0.5685129427117586	0.5724400317476337	0.8819245740668334	-4.642447118816079	
CO8B	0.14369402078631327	-0.3668336096888289	0.6542216512614554	6.6759334427804875	0.5664874510030937	0.5738043665883272	0.8819245740668334	-4.642595038671415	
A1AG2	-0.1598972799859992	-0.7296654685488928	0.40987090857689434	6.8486073956585365	-0.5648247597373665	0.5749255134739484	0.8819245740668334	-4.6427160791492605	
COEA1	0.19211618154588156	-0.4979890757579321	0.8822214388496952	5.94532224095122	0.5602984981599813	0.5779829648333921	0.8823314825475936	-4.64304382505091	
MSRE	0.14545497394538953	-0.3825911556826551	0.6735011035734342	6.687434577780488	0.5544055398672636	0.5819754076071803	0.8841549461724468	-4.643466680995787	
SOST	0.228234048447971	-0.6141043039795044	1.0705724008754465	5.877622560707317	0.5453366765854576	0.5881453775529537	0.8877130256243865	-4.644108907072426	
FBLN2	-0.1294040204308645	-0.609300998559214	0.3504929576974851	6.108531642292683	-0.5427134721628217	0.5899358714592442	0.8877130256243865	-4.64429274598301	
CFAI	-0.12282453854732464	-0.5841847555935608	0.33853567849891153	6.9700211486097565	-0.5358162081253204	0.5946560000469114	0.8905748626294977	-4.6447719885584835	
MIME	0.1811556072023308	-0.5083298299618612	0.8706410443665228	5.776615614317073	0.5288074091883354	0.5994706339059555	0.8930394852407456	-4.645252846190664	
PEPD	-0.12761696348498625	-0.616665738420019	0.36143181145004655	6.6607263955609755	-0.5252028567047625	0.6019538302413886	0.8930394852407456	-4.645497736472375	
DERM	-0.18771252912100572	-0.9454216222692522	0.5699965640272409	6.159065308756097	-0.4986107184604291	0.620419429137699	0.9109032351434483	-4.647253722600471	
MUC18	-0.11434999671263459	-0.5782863862397098	0.34958639281444065	6.222731548634147	-0.4960763994983729	0.6221924895783364	0.9109032351434483	-4.647416410447001	
GAS6	-0.19144578579546206	-0.9691803357867348	0.5862887641958106	6.111326820512195	-0.4954333830076579	0.62264271769299	0.9109032351434483	-4.647457558957173	
HSP7C	0.09554094195736008	-0.2996160784343566	0.49069796234907676	6.614421013707317	0.486620796099965	0.6288277563386203	0.9157123087696037	-4.648016228813634	
POSTN	-0.13430505360147632	-0.7039141827213917	0.435304075518439	6.22920418397561	-0.4745546809411727	0.6373400045492628	0.9175936989416895	-4.648765197930687	
CO4A	-0.12678947371145824	-0.665054512556315	0.41147556513339856	6.82479328807317	-0.4740868122967081	0.6376710776370667	0.9175936989416895	-4.64879386777265	
PGS1	-0.1482614970995065	-0.7810475813870538	0.4845245871880407	6.0652284005365855	-0.47156580952167765	0.6394562726846903	0.9175936989416895	-4.648947870698022	
LTBP4	-0.1053956286124683	-0.5630575333477961	0.3522662761228595	6.167204921585366	-0.4634988734250282	0.6451831685177019	0.9175936989416895	-4.649435243470994	
TSP2	-0.13927834413481055	-0.7508860789605949	0.4723293906909738	5.993286247878049	-0.45833336543609454	0.6488617525908629	0.9175936989416895	-4.649742983322961	
PXDC2	-0.0810947027470783	-0.4408347782557171	0.2786453727615605	6.30902579904878	-0.45370598990340133	0.6521646416801943	0.9175936989416895	-4.650015784253657	
HTRA1	-0.10495686780032167	-0.5740290076545367	0.3641152720538933	6.336130503829268	-0.4503416043935567	0.6545704804845944	0.9175936989416895	-4.650212418072844	
LAMA5	-0.16642046761186205	-0.9145004479748987	0.5816595127511747	6.011113607146341	-0.44774377191302767	0.6564307047047566	0.9175936989416895	-4.6503632651985	
HV374	-0.11082659113884226	-0.6094324622217747	0.38777927994409017	6.514166142390244	-0.4473602942140599	0.656705487526132	0.9175936989416895	-4.650385459698837	
BCAM	-0.12766657243186738	-0.7111659569381638	0.45583281207442894	6.234033865487805	-0.44035977848335106	0.6617301371608201	0.9175936989416895	-4.6507873386758085	
S10AD	0.13365918889287218	-0.477869026039603	0.7451874038253474	6.392956944756097	0.4398991977838376	0.6620612764515987	0.9175936989416895	-4.650813560532384	
PTN	-0.14823520301446994	-0.8401897839930296	0.5437193779640898	5.800073274902439	-0.4311661042308086	0.6683528790137473	0.9222686016084898	-4.651305641209993	
COCA1	-0.1265019770026714	-0.7516376541720429	0.49863370016670006	6.042497857414634	-0.4072807424575415	0.6856828576670815	0.9419815781956691	-4.652601826701823	
SLPI	-0.10476494459978625	-0.6276146618704292	0.41808477267085675	6.2111118266097565	-0.4032830401157665	0.6886004574784795	0.9419815781956691	-4.65281165375918	
LV147	-0.07103858263870728	-0.43141144483747806	0.2893342795600635	6.677342961341464	-0.3967464567929111	0.6933812881191392	0.9444331338174482	-4.653150337960677	
CADH1	-0.0982072271781231	-0.6017203473310511	0.40530589297480485	6.4558676155121955	-0.39255770484617564	0.6964515807832722	0.9445437747961976	-4.653364499782139	
DEF1	-0.19685238246458325	-1.2612194832745898	0.8675147183454234	5.90987450197561	-0.37223746447782624	0.7114181908309611	0.955647418494444	-4.654371552866412	
NPC2	0.09572200477449956	-0.42534735347242114	0.6167913630214202	6.658341514390244	0.3697320501599686	0.7132716462275404	0.955647418494444	-4.654492055540126	
CATS	0.10344705174792679	-0.46220648200883774	0.6691005855046913	7.02527628397561	0.36807681417905236	0.7144971171740729	0.955647418494444	-4.654571225766388	
ZA2G	-0.08807981853304996	-0.5736899773173528	0.3975303402512529	7.025978664317073	-0.3650560042994784	0.716735563870833	0.955647418494444	-4.6547148058853605	
PRELP	-0.09639107461787062	-0.635058395116479	0.4422762458807377	6.031587649121951	-0.36015300384916304	0.7203740784392603	0.9558923399901578	-4.654945355300548	
TSP1	-0.13205956154926202	-0.8772797445022491	0.6131606214037251	6.101416211658536	-0.35666138421038796	0.7229692065115434	0.9558923399901578	-4.655107657992171	
LRP1	-0.06932537206418028	-0.4695606742032843	0.33090993007492375	6.442018558634146	-0.3486162805359249	0.7289611831566865	0.9586421033263522	-4.6554756646158975	
FRIH	-0.137193661558844	-0.9366221468977414	0.6622348237800535	6.393763492609756	-0.3454023406461568	0.7313597319915865	0.9586421033263522	-4.655620355818168	
SRP14	0.07766418750937254	-0.3798316864795178	0.5351600614982629	6.414581508390244	0.34166812921276535	0.7341499652056241	0.9586421033263522	-4.655786802655622	
ADIPO	-0.07239706984527804	-0.5047275729247025	0.35993343323414645	6.396231693756097	-0.3370357417518137	0.7376163639285034	0.9592048189358316	-4.655990793509025	
CO6	-0.0678601775341971	-0.4832671934918472	0.347546838423453	6.8069491682195125	-0.3287850126817867	0.7438039827665288	0.9628806886657476	-4.656347286495059	
A1AT	-0.07491780598821265	-0.5504801084837417	0.40064449650731637	6.979355002073171	-0.3170651266024348	0.7526226491706254	0.9628806886657476	-4.656838614133819	
QSOX1	0.0674861616720314	-0.36556657764238987	0.5005389009864527	6.554656484634147	0.3136496347062358	0.7551989945389395	0.9628806886657476	-4.656978472257316	
APOC3	-0.13102418436326166	-0.9734885640993381	0.7114401953728148	6.324150664292683	-0.3130190474670477	0.7556749625269328	0.9628806886657476	-4.657004129323994	
HPT	-0.08723071962864448	-0.6726626902672661	0.49820125100997714	6.586366557658536	-0.29989130063686986	0.7656052956655415	0.9628806886657476	-4.6575266279202365	
FHR1	-0.09480418262744543	-0.738871098379246	0.5492627331243553	6.600051237658537	-0.2962561368553808	0.7683622025302103	0.9628806886657476	-4.657667383415865	
CSPG2	0.06819855565331227	-0.4020265294156011	0.5384236407222256	6.054697652170732	0.29190412453954817	0.7716667482642118	0.9628806886657476	-4.657833653844183	
CTHR1	-0.06770152135728946	-0.54132910589	0.4059260631754212	6.180233857048781	-0.2876949827256698	0.7748668860708438	0.9628806886657476	-4.657992141123086	
IGHD	-0.07196542434207912	-0.5906167506525456	0.4466859019683874	6.548257057121951	-0.2792667596428186	0.7812865520510492	0.9628806886657476	-4.658302615911002	
PLTP	-0.09120119091121137	-0.7575136730058037	0.575111291183381	6.462066454048781	-0.27548211497788677	0.7841743112390348	0.9628806886657476	-4.658439048630833	
CD14	-0.07186624755844612	-0.6085766804920705	0.4648441853751783	6.74272324295122	-0.26949814474133044	0.7887464538368361	0.9628806886657476	-4.658650989298848	
APOA	-0.10765913963805988	-0.9548572558891941	0.7395389766130744	6.236611787048781	-0.25576244297312706	0.7992696405603206	0.9628806886657476	-4.6591199774115335	
CO7	-0.051622736532862305	-0.46866811420890503	0.3654226411431804	6.69895064502439	-0.2491314518787704	0.8043634102762031	0.9628806886657476	-4.6593376519158225	
S10AA	-0.05763288948121133	-0.5319821033153086	0.4167163243528859	6.64850156004878	-0.24453614245207403	0.8078984712826524	0.9628806886657476	-4.659485164050178	
FBLN4	0.05122322350088464	-0.3708066701475613	0.4732531171493306	6.171295160219512	0.24428372798036194	0.8080927658144925	0.9628806886657476	-4.659493187524999	
TRFE	-0.059792896320977236	-0.5644300676391383	0.44484427499718376	6.9759440440243905	-0.2384740908202213	0.8125680538629079	0.9628806886657476	-4.659675578546661	
MMP12	-0.10280657645732429	-0.9715440096675508	0.7659308567529023	6.180041103658537	-0.23817885869939545	0.8127956477608956	0.9628806886657476	-4.6596847305656475	
YBOX1	0.05063592374008003	-0.3815186811767157	0.4827905286568758	6.467060136658536	0.23582532423739308	0.8146105655658955	0.9628806886657476	-4.659757285140405	
APOA2	0.06000608430783036	-0.45962874262423914	0.5796409112398999	6.956265712829269	0.23241699694840462	0.8172407023295633	0.9628806886657476	-4.659861085260806	
LTBP1	-0.05676827085302315	-0.5487121909065878	0.4351756492005416	6.027040055243902	-0.2322527776164394	0.8173674809882516	0.9628806886657476	-4.659866048546863	
HEP2	-0.060757372447156774	-0.5900479077082819	0.46853316281396834	6.863444553804878	-0.23103389713597247	0.8183086206336118	0.9628806886657476	-4.6599027782288704	
VTDB	-0.0424271968365308	-0.43627741716414314	0.35142302349108157	6.8805535823902435	-0.2168123887345676	0.829309172535049	0.9628806886657476	-4.660317103893651	
ITB1	0.0411877977729948	-0.35829828328994323	0.44067387883593284	6.373377363487805	0.20750939669152263	0.8365240711723976	0.9628806886657476	-4.660573951711552	
MANF	0.04766977261121798	-0.4155017348058303	0.5108412800282662	6.813330817097561	0.2071438735093815	0.8368078457519756	0.9628806886657476	-4.660583814369321	
CO9	0.05242463978053715	-0.4577563896204305	0.5626056691815048	6.696765616756098	0.20681498244326296	0.8370631996684696	0.9628806886657476	-4.660592673798227	
IBP6	-0.06495585306906086	-0.7043939729382742	0.5744822668001526	6.556438687170732	-0.2044516481654978	0.8388986329815536	0.9628806886657476	-4.660655922970106	
S10AB	0.04451425014947441	-0.4065180230323196	0.4955465233312684	6.898712589341463	0.1986379807086978	0.8434175267575029	0.9628806886657476	-4.660808429058068	
OLFL3	-0.06288628437460665	-0.7055941688493171	0.5798216001001039	6.531473795512195	-0.19693057808283743	0.8447456895087655	0.9628806886657476	-4.660852385206004	
VWF	-0.07374113393849584	-0.8324493914778234	0.6849671236008318	6.5535936709756095	-0.19561666430524552	0.8457680738537575	0.9628806886657476	-4.660885953648302	
IBP5	-0.05586752400017472	-0.6309969170274817	0.5192618690271323	6.096273690487805	-0.19550807915553223	0.8458525783009616	0.9628806886657476	-4.660888717807334	
AFAM	-0.04407202424432284	-0.4984342925923707	0.41029024410372505	7.037979480658537	-0.1952232720041592	0.8460742330619594	0.9628806886657476	-4.660895960629161	
IGF2	-0.06400275295012987	-0.7479558173473995	0.6199503114471396	6.015348286926829	-0.1883402762787734	0.8514347959830975	0.9628806886657476	-4.661067798022382	
CAD13	0.04169850675964394	-0.4075022365411908	0.49089925006047863	6.251447180390244	0.1868318374200083	0.8526105439994107	0.9628806886657476	-4.661104635450762	
CATB	0.050608209386244135	-0.4960221406378793	0.5972385594103675	6.720973794268293	0.18633656216439176	0.85299665867594	0.9628806886657476	-4.661116666101963	
SDF1	0.0455524552377837	-0.45726225191335057	0.548367162388918	6.2924969013414636	0.18233694164177958	0.8561160724598629	0.9628806886657476	-4.66121265322021	
SPP24	0.08447081593662786	-0.8510939892481094	1.020035621121365	6.1948407065121955	0.18172039057827039	0.8565971454639908	0.9628806886657476	-4.661227265097441	
C1S	-0.044200124655075355	-0.5416558050202376	0.4532555557100869	6.6342863597804875	-0.17882982352608118	0.858853283595738	0.9628806886657476	-4.661295111547224	
CO8A	0.04108740655753963	-0.42531769985582407	0.5074925129709034	6.679661487097561	0.17730308040347112	0.8600454151334218	0.9628806886657476	-4.661330508864029	
CD9	0.04710437824120705	-0.49500965155556365	0.5892184080379778	6.309991036926829	0.17488053650712812	0.8619376926869483	0.9628806886657476	-4.661386053913761	
COIA1	-0.037502307083098894	-0.4703404640355659	0.39533584986936815	6.267869017853658	-0.17438265867381209	0.8623266926974892	0.9628806886657476	-4.6613973750287725	
HEMO	-0.04117764776111069	-0.5703267232177031	0.4879714276954817	6.879066600390244	-0.15662256813591477	0.8762247714141513	0.9749543231227882	-4.661780152926913	
RNAS4	-0.041387867132615226	-0.6026289394481461	0.5198532051829157	6.093125772731708	-0.14842069081461118	0.8826567212798947	0.9759501182296096	-4.661943088249234	
TTHY	-0.03576524306955026	-0.5340062476783579	0.4624757615392574	6.810907249585366	-0.1444749532410851	0.8857538636132011	0.9759501182296096	-4.6620183568475015	
ITB3	-0.04288256403243551	-0.643616608973385	0.557851480908514	6.509199938780488	-0.14367107716543498	0.8863850757338543	0.9759501182296096	-4.662033443283924	
CO8G	0.030569665213641437	-0.45603851987650684	0.5171778503037897	6.5136330242439024	0.12643931109591214	0.8999328774020483	0.9874263515939142	-4.662336622192361	
GRP75	-0.03379959024262065	-0.6003246620038547	0.5327254815186133	6.4512484191707316	-0.12007791794879166	0.904942115733848	0.9887370298134462	-4.6624387824940055	
MIF	0.035353886430850565	-0.5769052314351607	0.6476130042968619	6.782554636585366	0.11621782655395016	0.907983638925085	0.9887370298134462	-4.662498205957708	
SODE	0.038586585022831035	-0.6586147477714641	0.7357879178171263	5.6737079735853655	0.11139071304739036	0.9117890742952034	0.9887370298134462	-4.6625697870349425	
LBP	-0.0390043630097356	-0.7608098177405499	0.6828010917210786	6.47765633	-0.10875866753847396	0.9138649231010592	0.9887370298134462	-4.662607539715527	
TARSH	0.026298513130748317	-0.4780188630656677	0.5306158893271643	6.227556456634146	0.10495378640067637	0.9168668363095419	0.9887370298134462	-4.662660520710485	
LEG3	0.02902292302430122	-0.5486993129085095	0.6067451589571119	6.704031956487805	0.10110972163867167	0.9199009074846619	0.9887370298134462	-4.662712133234013	
CFAD	0.019181709145448828	-0.5285496267835268	0.5669130450744244	6.239384575292683	0.07048400313297495	0.9441126626458021	0.9958139027936386	-4.663054588784316	
THRB	0.025501521300453585	-0.7218157906798348	0.772818833280742	6.221878272292683	0.06868025426566302	0.945540543777733	0.9958139027936386	-4.663070948236277	
FHR3	-0.020639426213220114	-0.6882341860164524	0.6469553335900121	6.450386056634146	-0.062223659405244595	0.9506531521575785	0.9958139027936386	-4.663126032910671	
LYSC	-0.019260970953900017	-0.665848043386748	0.627326101478948	6.129652855365854	-0.05995453061278098	0.9524504550675652	0.9958139027936386	-4.663144102044331	
MGP	0.03017210571267325	-1.113143793116372	1.1734880045417182	5.562177860609756	0.05311414881582551	0.9578699716735397	0.9958139027936386	-4.663194512010463	
ALBU	-0.01185624793121512	-0.5200102639397155	0.4962977680772853	6.979605708073171	-0.04695942369286761	0.9627479811893269	0.9958139027936386	-4.663234657248308	
FA9	-0.012214648294757336	-0.5458720258538797	0.521442729264365	6.511792329463415	-0.04606693276850942	0.9634554608249168	0.9958139027936386	-4.6632400688016125	
CCL18	-0.01255265981604998	-0.5632078240379215	0.5381025044058214	6.3158026716585365	-0.04588036782595837	0.963603355063982	0.9958139027936386	-4.663241186905161	
CO4B	-0.011198089969988367	-0.5081689690869526	0.4857727891469759	6.937355875170732	-0.04535068585274361	0.9640232529450152	0.9958139027936386	-4.663244336621635	
CD59	0.010877830608511102	-0.4831850300226762	0.5049406912396984	6.461179176853658	0.044312977381205425	0.9648459113938644	0.9958139027936386	-4.663250401284495	
CATG	0.017018016792306506	-0.8569077136429099	0.8909437472275229	6.579876064560976	0.03919270781719989	0.9689056278542155	0.9958139027936386	-4.663278270726536	
CBPA3	0.021868443620733737	-1.1125465124719116	1.156283399713379	6.439518972365853	0.03879866477300909	0.9692180892820067	0.9958139027936386	-4.663280273877431	
PROS	-0.007226394655723142	-0.5283137258087653	0.513860936497319	6.450455435146341	-0.027911424996953805	0.9778530205235815	0.9958139027936386	-4.663327615093848	
CYTB	-0.0055307162645641126	-0.6201971181458237	0.6091356856166954	6.719530043536586	-0.0181097623927943	0.9856292775945514	0.9958139027936386	-4.663357018526219	
AEBP1	-0.004372017696977123	-0.49041933630900136	0.48167530091504707	6.004818271756098	-0.018103986112337173	0.9856338607610762	0.9958139027936386	-4.66335703216157	
LTBP2	0.003713753029567672	-0.4623467675192624	0.46977427357839774	5.981161569902439	0.016037680281584553	0.9872733930470818	0.9958139027936386	-4.66336163074819	
ITGBL	-0.0033622165467034762	-0.4687474671840626	0.46202303409065565	6.374918074365854	-0.014540653122449853	0.9884612602168551	0.9958139027936386	-4.663364614684649	
FRIL	0.007268732727502637	-1.0076696944536985	1.022207159908704	6.42463636507317	0.014414177054492319	0.9885616182074106	0.9958139027936386	-4.663364853397551	
S10A6	-0.002624381814767864	-0.5030293447638639	0.4977805811343281	6.585007853365854	-0.010555438010419053	0.9916235862586185	0.9958139027936386	-4.663371134048408	
CATZ	0.0025571002055367956	-0.5450690486711864	0.55018324908226	6.717402236609756	0.009397977869580026	0.9925420754249592	0.9958139027936386	-4.663372639517156	
SAMP	0.0021305009637785067	-0.5990742302980524	0.6033352322256095	6.7094509432926825	0.007132309710011577	0.9943399986877012	0.9958139027936386	-4.663375080842672	
ANXA2	-0.0011531372713842185	-0.4411307623980767	0.43882448785530825	6.615408367829268	-0.0052749854553982125	0.9958139027936386	0.9958139027936386	-4.663376582996315	
