	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
CO8B	0.262770386932865	-0.3538422901817529	0.8793830640474829	6.653229474	0.8658022444843522	0.3926215006230239	0.8784547390657254	-5.380111486713149	
PROP	-0.2567189068301819	-0.8618757230514742	0.34843790939111047	6.101009325833333	-0.8618757499972991	0.39474864856750946	0.8784547390657254	-5.383161614909813	
PRELP	-0.2697563519611949	-0.9125493729413061	0.37303666901891624	6.148462042233334	-0.8526195038785784	0.3997918807713391	0.8804124280727101	-5.390299624070403	
CPXM2	-0.215600601608619	-0.7356439171562668	0.3044427139390287	6.009275636066667	-0.8422968682008385	0.405463625262219	0.8804124280727101	-5.39817323734526	
BCAM	-0.3041998613887263	-1.040545627766952	0.4321459049894994	6.372639864666667	-0.8393284681685156	0.40710385693847606	0.8804124280727101	-5.400420435934917	
TSP1	-0.3543550412705706	-1.2150984454922877	0.5063883629511466	6.1500937643333335	-0.8364108314711995	0.4087200596832472	0.8804124280727101	-5.402621817831381	
CO1A2	-0.3067107219081995	-1.0549674174845778	0.4415459736681788	6.033958662733333	-0.8327853612710071	0.41073391052201935	0.8804124280727101	-5.405347057396533	
ITA1	0.2189422404028248	-0.32475590549580524	0.7626403863014549	6.676021867433334	0.8181377684931623	0.41893272449489893	0.8804124280727101	-5.416242228426561	
HV439	-0.23012457926282157	-0.8017539158949601	0.34150475736931696	6.5575800182	-0.8179056991798174	0.41906342683220765	0.8804124280727101	-5.416413356983565	
ITB2	-0.3430846240977549	-1.2037791305287682	0.5176098823332582	6.336938025933334	-0.8098544257664431	0.42361342859130324	0.8804124280727101	-5.422321591619526	
SPP24	-0.4165851397334103	-1.4719121550548682	0.6387418755880474	6.545319832033333	-0.8019946185524515	0.42808422308719296	0.8804124280727101	-5.428035278766841	
GELS	0.17024899866195084	-0.2611234231717151	0.6016214204956168	6.611097469	0.8018385381836693	0.4281732938042745	0.8804124280727101	-5.4281482002636805	
GANAB	0.19808353058442874	-0.3055784652622816	0.7017455264311391	6.7313161917	0.7990315392708437	0.42977709174222156	0.8804124280727101	-5.430175416894132	
CO6	-0.2131521703193106	-0.7628632389265966	0.3365588982879753	6.866434843033334	-0.7877891830546015	0.43623691588070757	0.8804124280727101	-5.438226251063211	
TRYB2	0.46816367131713643	-0.7510115916263691	1.687338934260642	6.2182454682333335	0.7801647143584259	0.4406509890019574	0.8804124280727101	-5.443623890206741	
TINAL	-0.26462759966929333	-0.9607457777503694	0.4314905784117827	6.3931976758	-0.7723371027761073	0.4452103725713592	0.8804124280727101	-5.449112830776635	
TTHY	-0.19234423653438287	-0.7086624448695005	0.3239739718007347	6.8303483687	-0.7568616017338832	0.45430666275224185	0.8804124280727101	-5.459807879981313	
DERM	-0.32433191623809987	-1.1986218614582382	0.5499580289820384	6.317856528233333	-0.7536833830846124	0.4561882330993974	0.8804124280727101	-5.461978520676236	
VWF	-0.28145663917558417	-1.0407085461898902	0.4777952678387217	6.670808493	-0.7531480260047659	0.45650562521447846	0.8804124280727101	-5.4623432892481345	
IGLC7	0.2915841557072476	-0.5058023434016665	1.0889706548161617	6.027974291366666	0.742933221821742	0.4625863633502876	0.8804124280727101	-5.469255316844393	
CTHR1	-0.21895777571575326	-0.8179628734327995	0.380047322001293	6.2890141820666665	-0.7426506923864314	0.46275521743133485	0.8804124280727101	-5.469445201339667	
PEPD	0.23495681773860858	-0.4100486691291535	0.8799623046063706	6.384788221333333	0.7400812107250796	0.4642925181830895	0.8804124280727101	-5.471168918355654	
PROS	-0.244499423091888	-0.9159382995144895	0.4269394533307135	6.608665165533333	-0.7398200403870681	0.4644489403799179	0.8804124280727101	-5.471343799655883	
HV102	-0.190605459306147	-0.7148759776894634	0.33366505907716937	6.6488646820333335	-0.738643082718603	0.465154232988075	0.8804124280727101	-5.4721311586757055	
ICAL	-0.22342284293969744	-0.8449627631032299	0.3981170772238351	6.3894153522	-0.7303201479444416	0.4701594678347636	0.8804124280727101	-5.477664472782157	
FBLN2	-0.19035584003448697	-0.7209308401921348	0.34021916012316084	6.0974514155	-0.7289104197243507	0.4710103151731808	0.8804124280727101	-5.478595700422448	
MFAP4	-0.23686028712001872	-0.8990924136452607	0.4253718394052233	5.840197210366667	-0.7266691813537675	0.4723648487568569	0.8804124280727101	-5.480072621530823	
PLF4	-0.3717984314910118	-1.4213401584548715	0.6777432954728477	6.396810525033334	-0.7197183566730941	0.47657992597181664	0.8804124280727101	-5.484625083034688	
AMBP	-0.1719289117742536	-0.6595913644420777	0.3157335408935704	6.594408733233333	-0.7162824851952851	0.4786714079841956	0.8804124280727101	-5.4868597892169175	
CO2	0.2027180342959408	-0.37389444740237876	0.7793305159942604	6.561578326166667	0.7142711076197364	0.4798981985524444	0.8804124280727101	-5.488163197689243	
DEF1	0.3989566991189938	-0.7396462526552748	1.5375596508932623	5.6376373958	0.7118822962511947	0.48135751901183743	0.8804124280727101	-5.489706582894672	
TRFL	-0.2756050384895985	-1.0624645706762794	0.5112544936970823	5.987656526633334	-0.7116143194661393	0.48152138274931766	0.8804124280727101	-5.489879407679999	
CO6A1	-0.1801278723989199	-0.6949612444232095	0.33470549962536966	6.3774941132	-0.7108352641904939	0.4819979432170217	0.8804124280727101	-5.4903814818346905	
LUM	-0.2124988155873991	-0.8323308414435129	0.4073332102687146	6.333383946466666	-0.6965258483641749	0.4907987220313119	0.8839192673280515	-5.4995086708690755	
